product,total_sale,profit,prediction
"Cider sparkling zhemchuzhnyj, dry Zhgi Eva Zhgi",6722.63,2942.63,0
Cascade Blueberry North West Style Sour Ale 0.75,5459.62,1159.62,0
"Wild Beer Yadokai / belgian strong / 13% / 0,75",1200.0,314.5,0
Gulden Draak Imperial Stout 0.33,6214.39,2674.39,0
Heartly Sarabanda 0.33,5409.9400000000005,2559.9400000000005,0
Sabotage Lost Planet Barrel,63202.29,29581.04,0
Pohjala Ohtu 0.33,2778.92,1134.92,0
"Pike Season Marlin 4,5%",12305.59,6661.84,0
Labietis Zintnieks 0.5,6743.75,2225.75,0
Poiret Ross On Wye Blakeney Red Perry 0.5,2298.1000000000004,738.1,0
Brewdog Origami Outlaw Barrel,13496.68,6684.68,0
Darkside Campfire Barrel20,11837.26,6362.26,0
"Westmalle Tripel / abbey tripel / 9,5% / 0,but.",50639.89,20522.890000000003,0
"Red Button Sosni i Zalipni 2.0 / 0,5",4993.87,1923.87,0
Birra del' Borgo Lekuilibrista,1970.0,-394.0,0
Schneider Weisse / Tap 6 Mein Aventinus / weizen bock / 8.2%,6536.38,3210.83,0
AF Brew Crossover Milk Barrel 20L,29661.629999999997,14679.13,0
Firestone Walker Easy Jack IPA Barrel,11989.48,5580.4800000000005,0
"AF Brew Brew Passion Is My Confession 5,3% Barrel",7412.349999999999,3282.35,0
"Omnipollo Double Peach Candy Popcorn Sour 0,33",5602.900000000001,1832.3299999999997,0
"Pohjala Prenzlauer Berg 0,33",2215.51,835.51,0
Evil Twin Even More Jesus 0.473,3144.29,1050.29,0
Brekeriet Bror 0.375,3869.58,1394.58,0
Alvinne Cuvée de Mortagne Virgin Oak 0.75,2019.75,-1094.25,0
Steppe and Wind Cyser b/a,15930.289999999999,10768.789999999999,0
Jaws Spot Soda 0.33,16912.600000000002,8283.400000000001,0
Founders Blushing Monk 0.355,14679.13,5307.129999999999,0
Steppe and Wind Praise You b/a,16079.21,10083.71,0
Ta-Ta Patricide / Coming Out 0.33,7538.16,3033.1599999999994,0
Ostrovica x Plague - Ogre Barrel,1557.53,907.53,0
Dogma Premium Lager Barrel,19623.52,9678.52,0
Verhaeghe Duchesse De Bourgogne 0.33,183277.12000000005,60974.239999999976,3
BrewDog PSYCHO Ghost Imperial Stout B Electric India 0.33,13115.39,5008.95,0
Omnipollo Bianca Mango Lassi Gose 0.33,2320.31,596.36,0
Brewdog Zeitgeist Barrel,55800.57000000001,26027.07,0
"Amundsen Hopbliminal Messages NEIPA 5,3% / 0,33",9291.289999999999,2883.2900000000004,0
Bottle Share Wheat Trick Barrel 30L,14109.670000000002,6549.67,0
GARAGE Hero Image 0.44,4175.209999999999,1396.21,0
"Brewdog Zombie Cake / Porter / 5,5%",5535.42,2843.42,0
TATA x NS - Narcissist 0.33,24318.07,17118.07,0
De Moersleutel Motorolie Mexican Vanilla Barrel20,22158.55,8955.42,0
AF x XP - Million Minutes on Cloudberry / Wild Ale BA Wine 0.375,339.19,-220.81,0
Big Village Out Of View Barrel,26571.66,15101.66,0
North Brewing Pinata 0.33,991.43,79.43,0
Cider Dudda's Tun Disco Cider 0.33,4020.1899999999996,1620.19,0
Central Waters Cassian Sunset 0.33,3611.76,839.76,0
Ostrovica x Bottle Share - Unmoor - Full Speed Ahead 8% Barrel20,905.52,538.02,0
Jaws Red Widow 0.33,17583.620000000003,8115.62,0
Ostrovica Passie Barrel,18542.06,10042.06,0
Amundsen Port Barrel Aged Caramel Pecan Pie Barrel20,19260.75,7875.75,0
Spacebar,11698.65,4878.65,0
Selfmade Tropical Slasher 7% 0.5,6200.55,3010.55,0
Jaws Dzhazz end Dzhus Speshl Edishn,23327.059999999998,13397.36,0
WildLab Jungle TV 0.5,10398.77,4128.77,0
Sierra Nevada Sidecar Orange Pale Ale / 0.355,6997.450000000001,3363.45,0
Bullevie Cider Brexit Barrel,33165.77,18631.820000000003,0
"Nogne Inferial Stout non-alcoholic 0,5",1204.53,468.53,0
"Pohjala Sajand 12,3% / 0,33",2591.4700000000003,711.47,0
"Cool Head Emeralds IIIPA 0,33",3244.73,933.73,0
Lervig Hop Drop Sour 0.33,1219.47,4.469999999999999,0
Amundsen Voodoo Headbanger 0.44,2550.0,962.0,0
Buxton Ramberget IPA 0.44 Can,2838.45,953.2499999999999,0
Kees Caramel Fudge Stout BA 0.33,6954.51,2580.51,0
XP G.See Strike Barrel30,31497.88,15475.38,0
Bakunin Took A Wild Barrel20,12678.130000000001,5578.13,0
Bristol Brewing Old No.Barley Wine 0.355,1529.54,641.5400000000001,0
Boon Kriek 0.25,41745.8,17410.8,0
La Trappe Isid'or 0.33,883.19,280.79,0
Sabotage Lost Planet 0.33,23146.39,12026.39,0
Beerbliotek Wood I Lie To You? 0.33,2903.92,1073.92,0
Connecticut Valley Star Gazer 0.473,431.95,42.95,0
Ta-Ta Outing / Unstoppble 0.33,13872.22,6887.22,0
Jaws Berry Mary 0.5,40992.62000000001,19445.42,0
Zagovor Stoner Barrel,28813.51,16525.510000000002,0
The Bruery Terreux Frucht: Fruit Punch Barrel,18683.599999999995,7320.84,0
Sweet Water Release #4 0.5,2550.0,990.0,0
Ostrovica Saur Cruise Blueberry Lime 0.5,8676.81,3951.8100000000004,0
Cider Mortimers Orchard Barrel,39959.170000000006,20359.17,0
Omnipollo MAZ Barrel,10297.12,4010.87,0
AF Brew Lemon Pills / Pillsner / 5.5% / 0.5 but,220.0,75.0,0
Bakunin Stolitsa Mira / Lager / 5.2% / 0.5 but,4266.91,1966.91,0
Omnipollo Mazarin 0.33,16890.25,6694.250000000002,0
"Birra del' Borgo Prunus 0,330",11992.01,3933.81,0
De Molen Vuur i Vlam / 0.33,295.51,106.51,0
Lost & Found R21. 64Bit IPA Barrel,21961.989999999998,8761.99,0
"AF Brew Goseline Pump Apricot Gose 0,5",4263.05,1263.0500000000002,0
Cider Le Clos Fleuri 0.33,7276.89,2729.3899999999994,0
De Molen Fair & Feat 0.33,1077.98,288.98,0
Bakunin Peach Up Barrel,29921.800000000003,14648.05,0
Jokikyla Apple Cider Barrel,15962.37,9923.37,0
Mikkeller - Splat / American IPA / 6.8% / 0.5 can,15594.700000000003,4770.7,0
Beerbliotek Gentle Giant 0.33,1899.8500000000001,554.85,0
Bakunin Ellipse Barrel20,9062.08,4512.08,0
Puhaste Tumeaine 0.33,2455.96,845.96,0
Jaws Sour Flex 0.5,26542.94,12894.140000000001,0
Sabotage Lost Planet 0.5,21524.0,8324.0,0
Cider MacIvors Medium Cider 0.5,1583.24,475.24,0
WildLab Made Me Fly 0.5,2956.47,866.47,0
Steppe and Wind Blackberry mead b/a,2220.0,1470.0,0
"St. Bernardus Abt / abt/quadrupel / 10% / 0,33",33050.549999999996,11129.470000000003,0
"Two Roads & Evil Twin Geyser Gose / gose / 5,5% / 0,473",525.0,93.0,0
"Founders Redanlulous / imperial red IPA / 9,5% / 0,355",5055.53,395.53,0
Jaws Weizen Barrel,8538.33,4951.13,0
"Firestone Walker Parabola 0,355",2379.7799999999997,665.78,0
Pohjala x Stigbergets - Lux 20L,12595.5,5021.5,0
Hausmann Psidium 0.33,20692.949999999997,10042.949999999999,0
Sweet Water 4Extra Pale Ale 0.355,9848.949999999999,3611.95,0
3Fonteinen Oude Geuze Assemblage 0.375,2860.0,1147.0,0
Zagovor Hot Wax 0.5,26408.949999999997,9913.949999999999,0
Dugges Cocoa Cacao 0.33,6758.75,2460.75,0
Cider Cidre Bio Val De Rance Barrel20,27939.11,15316.61,0
La Calavera Fruits Of The Doom 0.375,2067.8,787.8,0
Ostrovica Oatmeal Cafe: Blueberry 8.4% Barrel20,10649.84,6304.84,0
De Molen Mout & Mocca Bourbon Infused 0.33,1758.44,479.24,0
Firestone Walker 20Helldorado Vintage 0.75,1600.0,785.0,0
Sabotage Salad Days 0.5,16786.42,7936.42,0
Cider Toksovskaya Cidererija Kostry Rjabin Barrel,15099.47,7449.47,0
"Schlenkerla Eiche Doppelbock / smoked / 8% / 0,5 but.",63359.98,23226.38,0
AjViBiSi Solted Karamel Porter Ale Barrel l nefil'trovannyj,21860.82,12521.86,0
BrewDog Hoppi Kristmas,2068.46,820.4599999999999,0
AF Brew Mosaic / IPA / 6.7% / 0.5 but,57885.63999999999,26035.64,0
Nogne O Smagen av Beetroot Pale Ale/Smagen Av Bit,1304.88,413.88,0
Pine and stick Barrel,8887.539999999999,4459.54,0
Cider Val de Rance Cidre Bouche Cru Breton Brut / 5.0% / 0.75l,87878.16000000002,30489.16000000001,0
Botanist Rose Tonic 0.33,22082.48,11612.480000000001,0
AF Brew Old Sparki BA Barrel,10608.95,5008.95,0
GARAGE Double Soup 0.44,1616.32,104.32,0
Kees Barrel Project 18.Bottle 0.33,1065.0,216.0,0
St Feuillien Saison 0.33,6868.72,2613.72,0
Puhaste x Zagovor x AF Brew - Trinity In Black 0.33,3968.7199999999993,1000.72,0
Hausmann Sabro 0.33,6655.3,3115.2999999999997,0
Crooked Stave St. Bretta Citrus Saison 0.355,500.0,56.0,0
Mikkeller - k:rlek / pale ale / 4.8% / Barrel30,20829.780000000002,9902.28,0
Brooklyn Lager Barrel30,24464.420000000002,12127.51,0
Zagovor x Fuerst Wiacek - Twisted Values 0.5,11731.4,4711.4,0
18th Street Brewery Sex and Candy 0.473,1867.96,572.96,0
Zagovor Heavy Black Monday Barrel,17877.65,8109.65,0
Mikkeller Nel'son Souvin'on Mango/Pashn Barrel,19189.170000000002,5289.3,0
Sabotage Ocean Planet Barrel,16183.24,9235.24,0
Ostrovica Forever Be Fresh 0.5,17002.8,7902.799999999999,0
Mead Steppe & Wind Blueberry and Vanilla 0.33,4740.83,2360.83,0
Hopcity Barking Squirrel 0.473,1888.65,1195.65,0
Pohjala Winter Banger Barrel,14865.7,8186.95,0
Samuel Smith's Nut Brown Ale 0.355,1281.9299999999998,485.93,0
Poppels DIPA / 8% / 0.33,7313.39,451.39,0
"Straffe Hendrik Brugs Tripelbier / abbey tripel / 9% / 0,but.",43250.27999999999,15559.28,0
Sierra Nevada Nooner / Pilsner / 5.%,2326.25,1124.25,0
Pardubitskij Porter Barrel,12482.17,8207.17,0
Buxton Medusa Bay Barrel30L,16626.07,6915.25,0
Bottle Share Woodsy Fay Barrel30,13225.93,5953.93,0
AF Brew Blek Mess iz maj Kessis 0.5,4791.889999999999,1691.8899999999999,0
Mikkeller Peter Pale & Mary 0.33,5887.42,2086.12,0
Ostrovica Fresh Oil Barrel,17996.23,9433.73,0
Cider dry Ross On Wye Browns - Brown Snout Natural Cider 0.75,3848.36,978.3599999999999,0
Struise Pannepot 2017,966.0,358.0,0
"Straffe Hendrik Wild / abbey tripel / 9% / 0,but.",40463.840000000004,15775.240000000002,0
BAKUNIN Vegetalism BW 6.9%,8543.36,4225.11,0
"Stamm Beer Hoppymil Milkshake APA / 4,7%",10143.89,5068.889999999999,0
"Amundsen Chocolate Mud Cake 11,5%",20011.69,8246.69,0
Firestone Walker Under Currants 0.375,1568.56,-411.44000000000005,0
Double A Zuur Wijn 0.5 Lumpa Lumpa,13876.52,3806.52,0
Big Village Sequence / Synthezium / Blacking Out 0.5,56011.77000000001,24536.770000000004,0
Zagovor Decontrol Barrel,21691.68,10227.93,0
Cider sparkling Cider brjut d'Artizan biolozhik - organik,6428.27,1800.27,0
Ostrovica Pils 0.5,36140.71000000001,21010.71,0
Hausmann Touch of Miracle 0.33,7099.03,3579.03,0
Kombucha Live Brew Hop Off 0.33,8164.2,3094.2,0
Naparbier Fext / pilsner / 5.5% / Barrel,28971.969999999998,12692.849999999999,0
De Leite kuve de hoje,2348.93,758.93,0
Fuller's Peat Souper / Smoked Porter  /7%,2799.9700000000003,1080.97,0
3Fonteinen Oude Kriekenlambik Assemblage / 0.375,2700.0,924.0,0
"Pohjala Pime OO PX 0,33",4079.54,1307.54,0
"Pohjala Stigbergets 0,33",1902.02,552.02,0
Lervig Supersonic DIPA 0.5,2634.85,774.85,0
AF Brew Candyman 0.33,22505.65,9045.650000000001,0
Imperial Baltic Porter Maximon,449.7,169.7,0
CRAK Cantina BVBA Italian Grape Ale 0.375,1247.86,107.86,0
Garage Dark Times & Difficult Places Barrel20,16318.87,7021.99,0
Bottle Share Pentacone 0.5,6154.5599999999995,3054.56,0
Bakunin Tropical Eclipse 11.5%,2458.16,1058.16,0
De Moersleutel Smeerolie 0.44,2295.0,960.0,0
LHG Lost In The Light 0.44,1750.0,758.0,0
Pohjala Orange Gose Barrel20,16172.66,7121.41,0
Ca Del Brado U Baccarossa Barrel20,17112.45,4771.82,0
Cookie Monster 0.5,3383.94,1823.94,0
Selfmade Pizza Boy Barrel,10153.939999999999,6083.9400000000005,0
Sweet Water Release #3 0.5,2399.83,839.8299999999999,0
Hausmann Epic Barrel,8282.48,4661.71,0
Ostrovica x Red Rocket - Norwegian Express 0.5,8455.58,4105.58,0
Lindemans Faro Barrel,74035.89000000001,29900.69,0
PRUNUS Bottle Share Purple Juice 30L Barrel,2649.28,774.28,0
FFF Ptichka Moja Barrel20,11394.220000000001,5700.74,0
"White Hag / White Sow Nitro / Oatmeal Choc Milk Stout / 5,2% / Barrel 30l",298308.79,141455.78999999998,3
Bakunin Outrage Imperial Stout Barrel,11021.26,5171.26,0
"Omnipollo Perickles 0,33",16002.61,5796.890000000001,0
AF Brew Goseline Pump: Watermelon Barrel,10086.23,5023.73,0
Saison Dupont Barrel,24480.35,11560.35,0
"To Ol Dangerously Close To Stupid Amount Of Passionfruit 9,3% 0,33",4823.46,1868.31,0
ZAGOVOR Doom Bastard 0.5,10814.130000000001,3304.1299999999997,0
"Cider Le Paulmier Poiret dju Bokazh os be d'obepin / 3,5% / 0,375 / but",10107.75,347.7499999999999,0
Amundsen Chuggernaut 4.7% 0.44,4336.63,1162.63,0
Naparbier Bloody Fruit Barrel,11795.69,4769.13,0
Tilquin Oude Gueuze A L'Ancienne 0.375,4199.1900000000005,1085.19,0
De Molen Binkie Claws BA 0.33,1923.0900000000001,347.09000000000003,0
"Gaffel Kölsch / Privatbrauerei Gaffel Becker 0,5",110203.33999999997,45379.34,3
Brewski Red Robot DIPA Barrel20,9329.3,3050.3,0
Big Village Quartet X Barrel20,10402.65,5037.65,0
GUSI Dark Island 0.5,5310.219999999999,2810.2200000000003,0
"Oskar Blues Ten Fidy BA 0,568",2942.44,955.24,0
Big Village Delusion Delusion imperial porter 11% Barrel 30,17642.559999999998,9522.56,0
AF Brew Malt Factoid,30461.06,12743.060000000001,0
Naparbier Frogge 5.3% pale ale 0.33,3193.94,2033.94,0
Cider Kerisac Breton Brut Cidre 6% Barrel20,56465.34000000001,32610.65,0
XP G.See XL Double 0.5,3449.12,1617.62,0
AF Brew Greenhouse Fresh 0.33,24056.989999999998,11336.99,0
Ostrovica Oatmeal Cafe: Cocoa & Vanilla 8.5% 0.33,9319.529999999999,4539.530000000001,0
Mikkeller Stick A Finger Barrel,15489.33,7385.950000000001,0
BBN Saison Old Tom 0.44,1345.0,461.0,0
Lervig Saskatoon Cheesecake Stout Barrel20,19197.909999999996,7638.53,0
De Molen Hel i Verdoem,3758.45,1143.05,0
Nuclear Barium Baltic 0.33,3100.2799999999997,1540.28,0
Zagovor The Binge Watching,11912.310000000001,4307.3099999999995,0
Cider dry Ross On Wye Ellis Bitter Blend Cider 0.5,2966.14,1146.1399999999999,0
Selfmade Strage Notion Barrel,14034.15,8180.65,0
Prunus / Jaws Weizen,3357.46,1773.54,0
"De Molen Push & Pull BA / imperial stout / 10,5% / 0,33",1690.0,583.0,0
Dugges Cocoa Cacao / RIS / 0.but,519.97,104.82,0
BAKUNIN The 1st Aviator session IPA 4.4%,8236.41,3866.41,0
"Dark Horse Reserve Special Black Ale 7,5% Barrel",14297.41,7864.28,0
"Cider Yablodar belyj dry carbonated 0,5",10014.68,4446.18,0
Double Dutch Skinny Tonic Water non alcoholic,4383.32,1723.3999999999999,0
Two Roads Espressway Cold Brew Coffee Stout 0.355,850.0,150.0,0
XP G.See Flow 0.5,9668.4,3908.3999999999996,0
Popihn New Zealand IPA,1557.1799999999998,433.18,0
Petrus Dubbel 0.33,3405.13,1700.13,0
De Koninck Oude Kriek 0.375,592.77,-479.23,0
NoName Blanche 0.33,2902.2599999999998,1597.26,0
Cider Sautter Cidre Mousseux d' Alsace 0.75,11485.550000000001,3619.55,0
Bakunin Noir Barrel20,32363.09,17342.09,0
Frontaal Rhodesian 0.33,1870.0,690.0,0
Central Waters Belgian Style Quadruple Ale 0.33,2209.51,761.51,0
La Debauche Battlefield Barrel20,18930.489999999998,7386.11,0
Ostrovica Blueberry-lime Cinnabomb 4.7% Barrel20,8573.4,4923.4,0
Zagovor Foggy Notion 0.5,16039.359999999999,6169.36,0
Ostrovica Sandi / Boingo 0.5,17863.699999999997,8023.700000000001,0
Saldens Milkshake DIPA / Imperial Brut IPA 0.5,112488.54999999999,52653.55,3
Naparbier Odin / APA / 5.3% / Barrel,35202.28,14676.649999999998,0
Sever Melomel Pear 0.5,43646.920000000006,18646.92,0
Brewski Herr Hemlig 2.0 IPA/Herr Hemlig 2.0 IPA,5328.279999999999,1904.2799999999997,0
AMBROSIA / BAKUNIN ingria Hibiscus Mordovic sour BA 5%,12688.390000000001,7028.39,0
Wild Beer Tepache Sour Ale / 6.0% / 0.33l,5934.13,2086.6500000000005,0
"Amundsen Natural Born Chillers Session IPA 4,5% / 0,33",670.0,210.0,0
"Nogne O Two Captains Double IPA 8,5% / 0,33",760.0,350.0,0
Oud Beersel Oude Geuze Vieille 2017 / 6.5% / 0.75,1339.6599999999999,405.66,0
"Founders All Day IPA / IPA / 4,7% / 0,355",889.88,324.08000000000004,0
Sori Anniversary Barley Wine 200.33,1995.69,275.69,0
Red Button Busy Doing Barrel,9039.64,4736.51,0
Stamm Beer - Hoppymilk / Milkshake APA / 4.7% / Barrel30,46818.759999999995,27876.76,0
Big Village ABC Pils 0.5,7125.9800000000005,3385.98,0
Selfmade x Absurd - Firebelt Barrel,28328.97,16010.220000000001,0
Espiga Hyperactive Barrel20,15346.9,7016.900000000001,0
The Flying Inn Carmilla 0.44,1547.48,467.48,0
Cool Brew Cappuccino 0.25,689.94,280.7,0
AF Brew x Zagovor x Stamm x Wild Lab - Darkside of the Overhype 0.33,10344.22,4044.2200000000003,0
FFF Hit The Road / Raspberry Kush Barrel,19404.32,10277.19,0
Cider semi-dry Eprikot sajder 10L,6465.35,2235.35,0
Sabotage Winter Planet Raspberry Barrel,13012.35,5537.349999999999,0
Cornish Orchards Pear Cider 5%,5790.02,2516.02,0
PRUNUS / Jaws IPA Populism Vermont IPA,2707.87,809.55,0
"Schneider Weisse Tap 4 / hoppy kristallweizen / 6,2% / 0,5",87895.95999999999,38431.88,0
"Cool Head Raspberry Gose 0,33",3168.76,1256.76,0
FFF Grab Fog Can SChITAT' KAK 0.0!!!!!!!!,3823.0,1443.0,0
Tilquin Oude Pinot Noir 0.75,11757.43,4347.43,0
AF x XP - Million Minutes on Raspberry / Wild Ale BA Wine 0.375,732.78,272.78,0
Omnipollo x Tupiniquim - Polimango 0.44,5814.97,1694.97,0
Brewdog Hazy Jane IPA 0.33,23393.15,11045.39,0
To Ol 1 Ton Of Pineapple 0.33,1957.0,441.0,0
Mikkeller Scour Scandinavia Spontan Seabuckthorn 0.375,4079.46,557.46,0
Mikkeller 0 IBU 0.5,6591.58,2601.58,0
Lux In Tenebris x In Peccatum - Estadea 0.33,4054.45,1654.45,0
Diet with beer flavor Pilsner,16676.95,9437.2,0
Brewski Mango Hallon Feber APA 0.33,15322.610000000002,5238.610000000001,0
Naparbier Kong / White IPA / 7% / IBU65 / 0.33,9151.09,3841.0899999999997,0
"BrewDog / Jack Hammer / IPA / 7,2%",89396.73,32531.72,0
Saldens Robust Porter,17020.36,11082.86,0
"Jaws / Citraizen / 4,8% / Barrel 20 L",12025.1,5739.84,0
Jaws Session IPA Barrel,65534.54,34420.76999999999,0
T-shirt Nelson,79640.36,111340.35999999999,3
"De Molen Hemel& Aarde  / imperial stout / 10% / 0,/ but",3679.86,1540.06,0
"Wildlab SpaceLift / New England IPA / 6,9%",8220.19,3720.19,0
ZAGOVOR x Red Button Zeitnot Barrel,14434.73,5734.61,0
"Aegir Ratatosk Double IPA 0,33",685.3299999999999,157.32999999999998,0
Flying Monkeys Juicy Ass IPA Barrel,26747.27,10606.849999999999,0
Bakunin Overcrushed 0.5,5833.62,2553.62,0
Rochefort 8 0.75,1359.8,459.8,0
Pohjala Bag Of Bones 0.33,4716.34,1863.34,0
Darkside Coconut Madness 0.5,2624.08,1224.08,0
AF Brew Goseline Pump Gooseberry,6444.2699999999995,2934.27,0
"Selfmade Straben Weib 5,2% 0.5",7880.110000000001,5000.11,0
Jaws Remix Malibu Zen Barrel,9220.98,4906.68,0
Shime Grand Reserve Bottle,1870.0,718.0,0
Saldens Local Pilsner 0.5,14183.32,7363.32,0
"WildBeer Wildbeast 0,33",4858.4800000000005,1937.2800000000002,0
Ostrovica Lacto Cafe Pale Ale,12676.72,5076.719999999999,0
"Bristol Beehive Honey Wheat 0,355",3225.0099999999998,1795.0099999999998,0
ZAGOVOR Stop'N'Go DDH Barrel 30L,13753.37,6868.37,0
Brewdog Brutalist / Brut IPA / 6% / 0.33,2154.71,1014.71,0
Ta Ta Theatral 30l,17025.0,9885.0,0
Oka River De Kuiper Florenville 0.375,2822.16,1072.1599999999999,0
"De Molen Hel & Verdoemenis Hazelnut 0,330",1975.0,935.0,0
CRAK Cantina Mansueto 200.375,2771.57,211.57000000000005,0
Omnipollo Zodiak 0.33,11712.769999999999,4528.37,0
AF Brew Blown Agent Orange Barrel,10980.36,4857.86,0
AF Brew Eat The Dust Simcoe Barrel20,8457.96,3897.96,0
Bakunin In Bloom Barrel20,10683.16,5901.91,0
Ayinger Radler,6566.67,3386.67,0
Organic Soba Noodles 300g,123.98,11.26,0
Arpus DDH Ella DIPA 0.33,523.84,135.84,0
Jaws Holiness 0.33,3157.49,1548.2900000000002,0
Omnipollo Pleroma Berry Blend 0.33,2998.8399999999997,904.8399999999999,0
Jaws Milk Matter 0.5,3184.55,1154.1499999999999,0
Dogma Aesthetica Barrel,16971.239999999998,8251.24,0
To Ol David 0.375,3314.14,840.3000000000001,0
AF Brew Zimnjaja Melanholija Barrel,35536.130000000005,19673.63,0
"Flying Monkeys The Chocolate Manifesto 0,473",6682.83,1192.83,0
AF Brew Gozelin Pamp: Aprikot Barrel,9153.82,4716.32,0
"AF Brew Stereo Vario Calamansi & Mint 0,5 Can",15324.69,5464.69,0
"Dupont Saison / saison / 6,5% / 0,but.",21717.720000000005,9285.719999999998,0
Tilquin Oude Pinot Gris 0.75,7306.48,-233.51999999999998,0
Zagovor Algorithm Coconut Barrel20,13218.720000000001,6160.97,0
"Wild Lab Okrug 0,5",7081.74,2521.74,0
Brewski Disco Danke 0.33,4594.77,1826.77,0
Zagovor Midnight Moscow Barrel30,52214.49,28326.49,0
Steppe and Wind Blueberry & Vanilla b/a,17792.58,9290.58,0
Ca Del Brado U Baccabianca 0.375,1429.9299999999998,239.93,0
Cider Lindheim Cider Bourbon 0.375,780.0,50.0,0
"Zavod Are You Reddy Sour 0,5l. alk.4% zh/b.",10176.06,5028.0599999999995,0
Brewski Monkey In A Pinata 0.33,2397.0,612.0,0
Lindemans Strawberry Lambic / 2.5% / 0.25,6253.32,2278.32,0
Jopen Ex-Girlfriend / Eisbock / 11.5% / 0.but,915.31,387.31,0
"Naparbier Aker IPA 6,7% 0,33",7152.4800000000005,1340.48,0
White Hag The White Sow Chocolate Barrel 30L,99548.74,47496.740000000005,0
To Ol Ms. Magenta 0.33,2727.5200000000004,889.1199999999999,0
Jaws Wit/Blanche 0.5,5935.9,2348.6999999999994,0
De Molen #3000 BA White Wine 0.33,1791.74,215.74,0
St Feuillien Grisette Blanche Bio 0.25,9801.4,5004.4,0
ZAVOD Upgrade DIPA Barrel30,14127.82,7252.82,0
Red Button Nonono Ok Yes Barrel20,12728.43,6633.93,0
The Good Cider of San Sebastian non-alcoholic,3645.0,649.7999999999998,0
Brewski Silent Whisper 0.33,4216.23,1376.23,0
The Flying Inn Nemesis 0.33,1254.06,804.06,0
Cider Jolter Press Traditional 0.5,3823.43,923.4300000000001,0
WildLab x Oka River - Supernatural 0.375,6684.59,2434.59,0
Cider sparkling Cider de Lalobb Le Bjul' Ardennez Flater,420.0,419.0,0
Zavod Morning Manya Barrel,29872.179999999997,18382.179999999997,0
De Molen Spanning i Sensati 0.33,399.15,137.15,0
Ostrovica Will It Blend 0.5,10387.31,4367.3099999999995,0
Big Village Mediatron / Imaginarium 0.5,11406.630000000001,5206.63,0
Ostrovica Ray / ris / 10%,6024.88,2424.8799999999997,0
Kynspersky Zajic Svetly Lezak 0.5,1844.0,864.0,0
Cider semi-sweet Hogan's Medium Cider 0.5,814.74,344.74,0
"Brewski Barbarian / IPA / 6% / 0,33",7739.070000000001,2915.07,0
Steppe and Wind /// Stamm Beer Sourpassion Party / Sourraspberry Party,36386.95,16298.099999999999,0
Nogne O Krik of Telemark/Kriek of Telemark,18562.88,6536.379999999999,0
"Mikkeller Spontan Nelson / sour/wild ale / 7,3% / 0,75",8131.83,2859.4900000000007,0
XP Brew Bonita Bruna 8%,9139.36,5639.360000000001,0
Big Village Cognitive Dissonance Barrel 30L,46553.62,33526.619999999995,0
Ostr Forever Big Village Dazzle Puzzle Barrel,142678.26,81887.76000000001,3
